"tac";"handset_brand";"handset_model";"reporting_body";"approved_in";"gsm450";"gsm850";"gsm900";"gsm1800";"gsm1900";"gsmr";"gsm3";"foma";"iden800";"cdma800";"cdma1800";"cdma1900";"tdma";"satellite"
"'35901203";"G-SEVEN";"S73 / S48 / A11 / A12 / S82";"British Approvals Board of Telecommunications (BABT)";"Europe";"0";"1";"1";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"'35901403";"Omax";"A888+ / A999 / A-1";"British Approvals Board of Telecommunications (BABT)";"Europe";"0";"1";"1";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"'35901902";"GXQ";"N3";"British Approvals Board of Telecommunications (BABT)";"Europe";"0";"0";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"'35903003";"Tytel";"T3 / T5 / T6 / T7";"British Approvals Board of Telecommunications (BABT)";"Europe";"0";"1";"1";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"'35903300";"E-Com ";"TC300";"British Approvals Board of Telecommunications (BABT)";"Europe";"0";"0";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"'35904200";"Easi";"EMS 100";"British Approvals Board of Telecommunications (BABT)";"Europe";"0";"0";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"'35905701";"Xtelecom";"X3138";"British Approvals Board of Telecommunications (BABT)";"Europe";"0";"0";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"'35907401";"Itelco";"ITM 22";"British Approvals Board of Telecommunications (BABT)";"Europe";"0";"1";"1";"1";"1";"0";"1";"0";"0";"0";"0";"0";"0";"0"
"'35907503";"TINMO";"F900";"British Approvals Board of Telecommunications (BABT)";"Europe";"0";"0";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"'35908102";"Fortune Mobiles";"F63";"British Approvals Board of Telecommunications (BABT)";"Europe";"0";"0";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"'35909103";"Enjoy";"W02 / W03 / W05 / M1100 / M3300 / V777 / N7 / W08";"British Approvals Board of Telecommunications (BABT)";"Europe";"0";"1";"1";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"'35909202";"Yash Mobiles";"YM 210";"British Approvals Board of Telecommunications (BABT)";"Europe";"0";"0";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"'35909903";"XT";"T606 / T608";"British Approvals Board of Telecommunications (BABT)";"Europe";"0";"0";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"'35912003";"Swissvoice";"MP02";"British Approvals Board of Telecommunications (BABT)";"Europe";"0";"0";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"'35913502";"IO-Sound";"K990i";"British Approvals Board of Telecommunications (BABT)";"Europe";"0";"0";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"'35914703";"IPLUS";"I8 / T58 / I28 / I18 / I38 / I1000 / G5";"British Approvals Board of Telecommunications (BABT)";"Europe";"0";"0";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"'35915002";"Voomax";"Luxor";"British Approvals Board of Telecommunications (BABT)";"Europe";"0";"1";"1";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"'35915003";"WTG";"K18 / 9630 / 9700";"British Approvals Board of Telecommunications (BABT)";"Europe";"0";"0";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"'35915303";"Tashan";"TS11 / TS21 / TS31 / TS41 / TS61 / TS71 / TS81 / TS91 / TS33 / TS101 / TS111 / TS121 / TS131 / TS141 / TS151 / TS88 / TS95 / TS201 / TS30";"British Approvals Board of Telecommunications (BABT)";"Europe";"0";"0";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"'35916102";"LAWOW";"S10";"British Approvals Board of Telecommunications (BABT)";"Europe";"0";"0";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"'35916103";"CRTel";"A1000 / A2000 / A3000";"British Approvals Board of Telecommunications (BABT)";"Europe";"0";"0";"1";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"'35919503";"hope";"GC70 / X6 / X8 / X9";"British Approvals Board of Telecommunications (BABT)";"Europe";"0";"0";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"'35920002";"XKSSTel";"S2";"British Approvals Board of Telecommunications (BABT)";"Europe";"0";"1";"1";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"'35921203";"CXTEL";"S86 / 790 / D90 / D88";"British Approvals Board of Telecommunications (BABT)";"Europe";"0";"0";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"'35922103";"G.D.M";"G-1008 / G-2 / G-55 / DIAMOND";"British Approvals Board of Telecommunications (BABT)";"Europe";"0";"1";"1";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"'35925303";"MBO";"S36 / S6730 / H1";"British Approvals Board of Telecommunications (BABT)";"Europe";"0";"0";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"'35925403";"aZLINK";"G1800 / G82 / G95 / KC558";"British Approvals Board of Telecommunications (BABT)";"Europe";"0";"0";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"'35926402";"iON";"E2";"British Approvals Board of Telecommunications (BABT)";"Europe";"0";"0";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"'35926702";"Orion";"901DS";"British Approvals Board of Telecommunications (BABT)";"Europe";"0";"1";"1";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"'35926802";"Aldor";"A28";"British Approvals Board of Telecommunications (BABT)";"Europe";"0";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"'35928500";"Primofonino";"D100";"British Approvals Board of Telecommunications (BABT)";"Europe";"0";"0";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"'35933500";"Fly";"SL500m";"British Approvals Board of Telecommunications (BABT)";"Europe";"0";"0";"1";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"'35938202";"Myfone";"K680i";"British Approvals Board of Telecommunications (BABT)";"Europe";"0";"1";"1";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"'35938303";"CONCORD mobile";"E95 / X3 Pro / X6 Pro";"British Approvals Board of Telecommunications (BABT)";"Europe";"0";"1";"1";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"'35938403";"Restar";"A80 / M810 / M811 / M812";"British Approvals Board of Telecommunications (BABT)";"Europe";"0";"1";"1";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"'35941703";"S...mobile";"E71";"British Approvals Board of Telecommunications (BABT)";"Europe";"0";"0";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"'35946903";"M2";"01 / 02";"British Approvals Board of Telecommunications (BABT)";"Europe";"0";"1";"1";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"'35947703";"Gowell";"G328";"British Approvals Board of Telecommunications (BABT)";"Europe";"0";"1";"1";"1";"1";"0";"1";"0";"0";"0";"0";"0";"0";"0"
"'35950703";"KingTel";"K666 / K777 / K888 / K999";"British Approvals Board of Telecommunications (BABT)";"Europe";"0";"0";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"'35951103";"MY PHONE";"M1";"British Approvals Board of Telecommunications (BABT)";"Europe";"0";"0";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"'35951903";"Nortel";"N580 / N860 / N988 / N998";"British Approvals Board of Telecommunications (BABT)";"Europe";"0";"1";"1";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"'35953902";"Privileg";"X2 Joy";"British Approvals Board of Telecommunications (BABT)";"Europe";"0";"0";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"'35954803";"Rocker";"E66i";"British Approvals Board of Telecommunications (BABT)";"Europe";"0";"1";"1";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"'35954902";"Yimex";"KT200";"British Approvals Board of Telecommunications (BABT)";"Europe";"0";"0";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"'35957202";"Alfatel";"007";"British Approvals Board of Telecommunications (BABT)";"Europe";"0";"0";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"'35959303";"IHKC";"CEOs";"British Approvals Board of Telecommunications (BABT)";"Europe";"0";"1";"1";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"'35960803";"X'Five";"M1 / M2 / M5 / M6 / M8 / M9 / M10 / M80 / M90";"British Approvals Board of Telecommunications (BABT)";"Europe";"0";"1";"1";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"'35961103";"A-Phone";"A88 / A99 / A66 / A100";"British Approvals Board of Telecommunications (BABT)";"Europe";"0";"1";"1";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"'35963203";"HRDA";"E71i";"British Approvals Board of Telecommunications (BABT)";"Europe";"0";"1";"1";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"'35965203";"Nony";"S212";"British Approvals Board of Telecommunications (BABT)";"Europe";"0";"0";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"'35965503";"Mentel";"N5130 / N79 / 7610 / 7260 / A500 / A600";"British Approvals Board of Telecommunications (BABT)";"Europe";"0";"0";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"'35966202";"HK Tel";"k007";"British Approvals Board of Telecommunications (BABT)";"Europe";"0";"0";"1";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"'35967302";"Cking";"K998";"British Approvals Board of Telecommunications (BABT)";"Europe";"0";"0";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"'35967402";"Mobile";"K6218";"British Approvals Board of Telecommunications (BABT)";"Europe";"0";"0";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"'35967503";"Maxtel";"K11";"British Approvals Board of Telecommunications (BABT)";"Europe";"0";"1";"1";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"'35969103";"XS.TOP-1";"019 / 021 / 029 / 031";"British Approvals Board of Telecommunications (BABT)";"Europe";"0";"0";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"'35969203";"Pengxun";"AK1 / AK2 / V7 / E5";"British Approvals Board of Telecommunications (BABT)";"Europe";"0";"0";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"'35970802";"Necplus";"N880";"British Approvals Board of Telecommunications (BABT)";"Europe";"0";"0";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"'35970903";"HXD";"H1 / 5130 / 5320 / 6100";"British Approvals Board of Telecommunications (BABT)";"Europe";"0";"0";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"'35971103";"CITYCALL";"C1";"British Approvals Board of Telecommunications (BABT)";"Europe";"0";"0";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"'35971503";"WORLDTECH";"WT-MB06";"British Approvals Board of Telecommunications (BABT)";"Europe";"0";"0";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"'35971903";"Hualu Digital";"D99";"British Approvals Board of Telecommunications (BABT)";"Europe";"0";"0";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"'35972400";"Sonim";"XP1";"British Approvals Board of Telecommunications (BABT)";"Europe";"0";"0";"1";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"'35973502";"GilD";"T66";"British Approvals Board of Telecommunications (BABT)";"Europe";"0";"0";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"'35973602";"novo";"N1060";"British Approvals Board of Telecommunications (BABT)";"Europe";"0";"1";"1";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"'35976802";"Sanq";"HT-400";"British Approvals Board of Telecommunications (BABT)";"Europe";"0";"0";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"'35976902";"SRT";"SEW100";"British Approvals Board of Telecommunications (BABT)";"Europe";"0";"1";"1";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"'35977102";"Sunpa";"S300";"British Approvals Board of Telecommunications (BABT)";"Europe";"0";"0";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"'35977802";"JWD";"U826";"British Approvals Board of Telecommunications (BABT)";"Europe";"0";"1";"1";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"'35978002";"Bossh";"D112";"British Approvals Board of Telecommunications (BABT)";"Europe";"0";"0";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"'35979003";"HX";"N72MM / T700 / 5130 / H600 / D18 / H700";"British Approvals Board of Telecommunications (BABT)";"Europe";"0";"1";"1";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"'35979200";"Danger";"Hiptop 3";"British Approvals Board of Telecommunications (BABT)";"Europe";"0";"1";"1";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"'35979503";"Bayi";"U2";"British Approvals Board of Telecommunications (BABT)";"Europe";"0";"0";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"'35980903";"VOX ";"VES-101";"British Approvals Board of Telecommunications (BABT)";"Europe";"0";"0";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"'35984803";"LC";"C203";"British Approvals Board of Telecommunications (BABT)";"Europe";"0";"0";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"'35987202";"Mextel";"K7+";"British Approvals Board of Telecommunications (BABT)";"Europe";"0";"0";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"'35987703";"YE mobile";"61i / 71i / 88i / 5130i";"British Approvals Board of Telecommunications (BABT)";"Europe";"0";"0";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"'35991602";"Dream";"D100";"British Approvals Board of Telecommunications (BABT)";"Europe";"0";"0";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"'35991703";"HiWire";"H60 / H8900";"British Approvals Board of Telecommunications (BABT)";"Europe";"0";"0";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"'35992400";"Venko";"Talento";"British Approvals Board of Telecommunications (BABT)";"Europe";"0";"0";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"'35992602";"Ying Xin";"H2";"British Approvals Board of Telecommunications (BABT)";"Europe";"0";"0";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"'35992702";"Sigm¡ätel";"T33x";"British Approvals Board of Telecommunications (BABT)";"Europe";"0";"0";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"'35994603";"SZL";"V200 / S768 / 6612 / 5130";"British Approvals Board of Telecommunications (BABT)";"Europe";"0";"0";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"'35995400";"Doubao";"888";"British Approvals Board of Telecommunications (BABT)";"Europe";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"'35997901";"HO";"iPAQ Voice Messenger";"British Approvals Board of Telecommunications (BABT)";"Europe";"0";"1";"1";"1";"1";"0";"1";"0";"0";"0";"0";"0";"0";"0"
"'35998803";"Orkia";"OM-76";"British Approvals Board of Telecommunications (BABT)";"Europe";"0";"1";"1";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"'35999403";"S-COLOR";"F600+ / T66+ / M1 / E52 / 5130";"British Approvals Board of Telecommunications (BABT)";"Europe";"0";"1";"1";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"'35999902";"iDoor/Peaktel";"E888";"British Approvals Board of Telecommunications (BABT)";"Europe";"0";"0";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"'442351";"Orbitel";"MPU-900-UK";"British Approvals Board of Telecommunications (BABT)";"United Kingdom";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"'442538";"Samyang";"T100";"British Approvals Board of Telecommunications (BABT)";"United Kingdom";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"'442768";"Mercury";"M200";"British Approvals Board of Telecommunications (BABT)";"United Kingdom";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"'442854";"CarTel";"SC";"British Approvals Board of Telecommunications (BABT)";"United Kingdom";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"'443003";"Pioneer";"PCC-D710";"British Approvals Board of Telecommunications (BABT)";"United Kingdom";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"'443022";"Bosch";"Cartel SC 0.8G1.0";"British Approvals Board of Telecommunications (BABT)";"United Kingdom";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"'443347";"Dancall";"M-600";"British Approvals Board of Telecommunications (BABT)";"United Kingdom";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"'445737";"OKI";"GT1";"British Approvals Board of Telecommunications (BABT)";"United Kingdom";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"'447091";"Aselsan";"1919";"British Approvals Board of Telecommunications (BABT)";"United Kingdom";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"'447760";"Kenwood";"ER120";"British Approvals Board of Telecommunications (BABT)";"United Kingdom";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"'448035";"Ecom";"Ex-Handy 02";"British Approvals Board of Telecommunications (BABT)";"United Kingdom";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"'448101";"SG998";"S101";"British Approvals Board of Telecommunications (BABT)";"United Kingdom";"0";"0";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"'448528";"Commquest";"Quest";"British Approvals Board of Telecommunications (BABT)";"United Kingdom";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"'448530";"Bang & Olufsen";"BeoCOM 9800";"British Approvals Board of Telecommunications (BABT)";"United Kingdom";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"'448838";"Truly";"TG222";"British Approvals Board of Telecommunications (BABT)";"United Kingdom";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"'448842";"Hexxim";"GSM9610";"British Approvals Board of Telecommunications (BABT)";"United Kingdom";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"'449128";"Simoco";"GSM Dual-Band Engine";"British Approvals Board of Telecommunications (BABT)";"United Kingdom";"0";"0";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"'449221";"Ascom";"21 (Thuraya)";"British Approvals Board of Telecommunications (BABT)";"United Kingdom";"0";"0";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1"
"'449237";"Asian";"TAC 2000";"British Approvals Board of Telecommunications (BABT)";"United Kingdom";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"'449322";"Sensei";"SPT88d / SPT88m";"British Approvals Board of Telecommunications (BABT)";"United Kingdom";"0";"0";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"'450003";"Blaupunkt";"M242";"National Telecom Agency (NTA)";"Denmark";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"'450012";"Cetelco";"Cetelco Worldflex CTC300";"National Telecom Agency (NTA)";"Denmark";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"'450013";"Hagenuk";"MT900";"National Telecom Agency (NTA)";"Denmark";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"'450042";"Grundig";"Moviline";"National Telecom Agency (NTA)";"Denmark";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"'450043";"Loewe";"HandyTel 100";"National Telecom Agency (NTA)";"Denmark";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"'450045";"AEG";"AT901";"National Telecom Agency (NTA)";"Denmark";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"'450077";"PT INDI";"Siga";"National Telecom Agency (NTA)";"Denmark";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"'450083";"Telemar";"MX 3204";"National Telecom Agency (NTA)";"Denmark";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"'490006";"Mercedes-Benz";"MB900AT";"Bundesnetzagentur (BNetzA)";"Germany";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"'490009";"Matracom";"2910";"Bundesnetzagentur (BNetzA)";"Germany";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"'490117";"Hitachi";"CR-D500";"Bundesnetzagentur (BNetzA)";"Germany";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"'500005";"BULL Telesincro";"ALTO GSM";"BZT ETS Certification GmbH";"Germany";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"'500008";"Celestica";"Stingray";"BZT ETS Certification GmbH";"Germany";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"'500009";"Mondial";"ML809";"BZT ETS Certification GmbH";"Germany";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"'500011";"Rohde & Schwarz";"RSTM";"BZT ETS Certification GmbH";"Germany";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"'500014";"Vodafone";"NT1";"BZT ETS Certification GmbH";"Germany";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"'500016";"One Comm";"GEGDB01";"BZT ETS Certification GmbH";"Germany";"0";"0";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"'500031";"Trinity";"T6";"BZT ETS Certification GmbH";"Germany";"0";"0";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"'500054";"Schiller";"MT-120";"BZT ETS Certification GmbH";"Germany";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"'500055";"Amper Datos";"LICEA 4000 / 900";"BZT ETS Certification GmbH";"Germany";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"'500058";"CKD";"Moneyline P2000";"BZT ETS Certification GmbH";"Germany";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"'500060";"Hutel";"HDB-710";"BZT ETS Certification GmbH";"Germany";"0";"0";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"'500221";"Vigor";"V88i";"BZT ETS Certification GmbH";"Germany";"0";"0";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"'505020";"Blackberry";"7730";"BZT ETS Certification GmbH";"Germany";"0";"0";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"'516160";"WISMO Quik Module";"Q2426B";"Cetecom GmbH";"Germany";"0";"1";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"'520004";"OPTION";"FirstFone";"Cetecom GmbH";"Germany";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"'520010";"Sectra";"Tiger";"Cetecom GmbH";"Germany";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"'520059";"Mobilink";"MTI-1400";"Cetecom GmbH";"Germany";"0";"0";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"'520273";"Taiwan Teleshop";"Q1688F";"Cetecom GmbH";"Germany";"0";"0";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"'520283";"Huang-Su Giya";"H888";"Cetecom GmbH";"Germany";"0";"0";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"'520303";"Amstrad";"Neon2";"Cetecom GmbH";"Germany";"0";"0";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"'520427";"Conexant";"Neon 2";"Cetecom GmbH";"Germany";"0";"0";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"'86003100";"Datang";"TG1000";"Telecommunication Terminal Testing & Approval Forum (TAF)";"China";"0";"0";"1";"1";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0"
"'86200200";"Meizu";"M8";"Telecommunication Terminal Testing & Approval Forum (TAF)";"China";"0";"1";"1";"1";"1";"0";"1";"0";"0";"0";"0";"0";"0";"0"
"'86204000";"CBT";"V9900";"Telecommunication Terminal Testing & Approval Forum (TAF)";"China";"0";"1";"1";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"'86209300";"Bosi";"S2688";"Telecommunication Terminal Testing & Approval Forum (TAF)";"China";"0";"0";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"'86318800";"Sagetel";"L8";"Telecommunication Terminal Testing & Approval Forum (TAF)";"China";"0";"0";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"'91000052";"Ray";"T60";"Mobile Standard Alliance of India (MSAI)";"India";"0";"0";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"'91000060";"Xcite";"X440";"Mobile Standard Alliance of India (MSAI)";"India";"0";"0";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"'91000070";"Onida";"F880 (KY THUNDER)";"Mobile Standard Alliance of India (MSAI)";"India";"0";"0";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"'91000121";"Micromax";"X1u";"Mobile Standard Alliance of India (MSAI)";"India";"0";"0";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"'91000122";"Videocon";"V200";"Mobile Standard Alliance of India (MSAI)";"India";"0";"0";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"'91000260";"Karbonn";"K449";"Mobile Standard Alliance of India (MSAI)";"India";"0";"0";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"'91000905";"Olive";"msgr V-G8000 ";"Mobile Standard Alliance of India (MSAI)";"India";"0";"0";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"'91004065";"Intex";"IN 6633 / iSmart";"Mobile Standard Alliance of India (MSAI)";"India";"0";"0";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"'91864279";;"Fake IMEI";"Mobile Standard Alliance of India (MSAI)";"India";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"'98005400";"Kingsun";"DF820";"British Approvals Board of Telecommunications (BABT)";"Global";"0";"0";"1";"1";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0"
