"35001751";"Siemens AG";"SL45";"British Approvals Board of Telecommunications (BABT)";"Europe"
"35001770";"Siemens AG";"SL45";"British Approvals Board of Telecommunications (BABT)";"Europe"
"35001800";"Telular Corporation";"TC-2201";"British Approvals Board of Telecommunications (BABT)";"Europe"
"35001900";"Siemens AG";"B35N S30880-S4300 & -S4350, B40 S30880-S4400";"British Approvals Board of Telecommunications (BABT)";"Europe"
"35001910";"Siemens AG";"A36";"British Approvals Board of Telecommunications (BABT)";"Europe"
"35001931";"Siemens AG";"A36";"British Approvals Board of Telecommunications (BABT)";"Europe"
"35001932";"Siemens AG";"A36";"British Approvals Board of Telecommunications (BABT)";"Europe"
"35001933";"Siemens AG";"A36";"British Approvals Board of Telecommunications (BABT)";"Europe"
"35001934";"Siemens AG";"A36";"British Approvals Board of Telecommunications (BABT)";"Europe"
"35001935";"Siemens AG";"A36";"British Approvals Board of Telecommunications (BABT)";"Europe"
"35001936";"Siemens AG";"A36";"British Approvals Board of Telecommunications (BABT)";"Europe"
"35001937";"Siemens AG";"A36";"British Approvals Board of Telecommunications (BABT)";"Europe"
"35001938";"Siemens AG";"A36";"British Approvals Board of Telecommunications (BABT)";"Europe"
"35001939";"Siemens AG";"A36";"British Approvals Board of Telecommunications (BABT)";"Europe"
"35001940";"Siemens AG";"A36";"British Approvals Board of Telecommunications (BABT)";"Europe"
"35001941";"Siemens AG";"A36";"British Approvals Board of Telecommunications (BABT)";"Europe"
"35001942";"Siemens AG";"A36";"British Approvals Board of Telecommunications (BABT)";"Europe"
"35001943";"Siemens AG";"A36";"British Approvals Board of Telecommunications (BABT)";"Europe"
"35001951";"Siemens AG";"A36";"British Approvals Board of Telecommunications (BABT)";"Europe"
"35001952";"Siemens AG";"A36";"British Approvals Board of Telecommunications (BABT)";"Europe"
"35001953";"Siemens AG";"A36";"British Approvals Board of Telecommunications (BABT)";"Europe"
"35001954";"Siemens AG";"A36";"British Approvals Board of Telecommunications (BABT)";"Europe"
"35001955";"Siemens AG";"A36";"British Approvals Board of Telecommunications (BABT)";"Europe"
"35001956";"Siemens AG";"A36";"British Approvals Board of Telecommunications (BABT)";"Europe"
"35001957";"Siemens AG";"A36";"British Approvals Board of Telecommunications (BABT)";"Europe"
"35001958";"Siemens AG";"A36";"British Approvals Board of Telecommunications (BABT)";"Europe"
"35001970";"Siemens AG";"A36";"British Approvals Board of Telecommunications (BABT)";"Europe"
"35001971";"Siemens AG";"A36";"British Approvals Board of Telecommunications (BABT)";"Europe"
"35001972";"Siemens AG";"A36";"British Approvals Board of Telecommunications (BABT)";"Europe"
"35001973";"Siemens AG";"A36";"British Approvals Board of Telecommunications (BABT)";"Europe"
"35001974";"Siemens AG";"A36";"British Approvals Board of Telecommunications (BABT)";"Europe"
